,0
CCNC,0.9518699
SIM1,0.0
ASCC3,1.6305832
HACE1,0.39717054
RP3-355L5.5,0.0
PREP,1.6838709
ATG5,0.9319905
RTN4IP1,1.5725257
BEND3,0.0
PDSS2,2.8373592
SCML4,5.7999306
SEC63,0.79505754
OSTM1,1.3370227
SNX3,0.56685144
SESN1,2.2723389
CD164,0.24775042
MICAL1,0.7129874
ZBTB24,0.55485547
AK9,1.3505011
WASF1,0.058350608
CDK19,2.0909498
REV3L,1.5458723
TRAF3IP2,0.94930714
FYN,2.575319
RP1-97J1.2,0.0
TUBE1,0.40039322
RP11-367G18.1,1e-08
RP1-249H1.4,0.0
HDAC2,0.63317114
TSPYL4,0.0
TSPYL1,0.0
TRAPPC3L,0.0
ZUFSP,1.4622613
GOPC,0.5722899
CEP85L,4.335013
MCM9,1.1771139
FAM184A,2.437585
MAN1A1,2.6700914
TBC1D32,2.580913
SERINC1,1.0451891
HDDC2,1.5649896
ECHDC1,0.59702164
THEMIS,7.591281
PTPRK,2.1260881
ARHGAP18,0.46014246
TMEM244,1.760182
RP11-73O6.3,0.9116608
SAMD3,3.397143
EPB41L2,1.5679233
MED23,3.2761035
CTAGE9,0.0
MOXD1,0.0
STX7,0.5430187
VNN1,0.0
VNN3,0.0
VNN2,0.7815863
SLC18B1,1.1244519
SLC2A12,0.0
SGK1,0.13757284
ALDH8A1,0.6449898
HBS1L,1.2285115
AHI1,2.138347
MTFR2,0.058048707
BCLAF1,0.677614
MAP7,0.24636641
MAP3K5,7.3647013
IFNGR1,0.5797891
RP11-356I2.1,1e-08
RP11-356I2.4,1.1626676
RP11-10J5.1,0.0
PERP,0.04754717
REPS1,1.8163666
TXLNB,0.7068581
CITED2,0.0
RP3-460G2.2,0.0
HIVEP2,3.2537415
RP11-439L18.3,0.18463218
RP1-45I4.3,1e-08
ADAT2,0.46529323
FUCA2,1.016935
PLAGL1,1.2548633
SF3B5,0.0
FBXO30,0.03550201
SHPRH,2.109031
STXBP5-AS1,0.48253295
RP11-162J8.3,0.0
ZC3H12D,4.842916
PPIL4,0.633707
RP1-12G14.7,0.0
KATNA1,0.86423516
LATS1,1.9175363
NUP43,1.7153298
RP11-350J20.5,0.0
LRP11,0.966129
RP1-292B18.3,1e-08
ZBTB2,1.0670731
RMND1,1.1666516
SYNE1,2.2820764
FBXO5,0.13976291
MTRF1L,0.5332498
RGS17,0.0
IPCEF1,10.692967
CNKSR3,0.0
RP11-477D19.2,0.0
TFB1M,2.7047215
RP11-230C9.4,0.0
TMEM242,0.9423476
SERAC1,0.14661987
DYNLT1,0.1170307
EZR,0.49874818
RSPH3,0.8351165
TAGAP,0.72377545
RP3-393E18.2,0.0
SOD2,1.0061194
TCP1,0.2169509
AIRN,0.0
RP3-428L16.2,0.0
AGPAT4,2.5098271
PARK2,7.9921513
SFT2D1,0.23733705
MPC1,0.44409195
RPS6KA2,3.2152464
RNASET2,0.044998314
RP1-167A14.2,2.3546963
WDR27,1.0093849
PHF10,0.3345698
TCTE3,0.48953646
RP5-894D12.5,0.0
DLL1,0.35477725
PSMB1,0.07340031
PDCD2,0.27653795
DUSP22,0.5761725
IRF4,1.8380784
FOXC1,0.0
GMDS-AS1,6.350642
WRNIP1,0.4552968
NQO2,0.843515
RP1-90J20.12,0.0
RIPK1,2.6086638
BPHL,0.37218246
PSMG4,0.27227905
FAM50B,0.0
RP3-406P24.4,0.0
PRPF4B,0.49449965
CDYL,2.3710463
RP11-428J1.5,1e-08
FARS2,2.6657755
LY86,1.4161898
RREB1,2.0446868
RIOK1,0.4913143
DSP,0.0
SNRNP48,0.537157
BMP6,0.0
RP11-314C16.1,0.0
GCNT2,5.875011
PAK1IP1,0.49710867
TMEM14C,0.10367562
TMEM14B,0.32375985
SMIM13,0.23234643
TMEM170B,0.012748576
RP11-456H18.2,0.0
HIVEP1,5.458694
EDN1,0.0
PHACTR1,3.625635
SIRT5,0.8904785
NOL7,0.2760438
CD83,1.7957228
JARID2,2.6821039
MYLIP,0.5337
GMPR,0.4166454
RP1-151F17.1,0.0
RP1-151F17.2,0.0
FAM8A1,0.14380774
RP11-500C11.3,0.0
KDM1B,0.6303807
RNF144B,3.2002678
E2F3,0.8984814
CDKAL1,3.2837064
SOX4,0.0
CASC15,0.06896714
MRS2,0.80592424
ALDH5A1,0.8861369
ACOT13,0.6289839
RP1-30M3.6,0.0
GMNN,0.21047744
RP3-425P12.5,0.032898765
LRRC16A,3.549307
TRIM38,0.30274314
U91328.20,0.0
U91328.19,0.0
U91328.22,0.0
HIST1H3A,0.0
HIST1H4A,0.0
HFE,0.8930841
HIST1H4C,0.0
HIST1H2AC,0.34753427
HIST1H1E,0.0
HIST1H2BD,0.2441053
HIST1H2BF,0.0
HIST1H4E,0.0
HIST1H2AE,0.0
HIST1H3E,0.0
HIST1H4F,0.0
HIST1H2BH,0.0
HIST1H2BI,0.0
BTN3A2,0.50374925
BTN2A2,0.3243759
BTN3A1,1.11504
BTN3A3,0.42649695
BTN2A1,0.79358876
HCG11,0.0
CTA-14H9.5,0.0
HMGN4,1.2639612
ABT1,0.010284496
RP11-457M11.5,0.0
LINC00240,0.72115725
HIST1H2AG,0.0
HIST1H4I,0.0
HIST1H2AH,0.0
PRSS16,0.0
ZNF391,1e-08
HIST1H2AI,0.0
HIST1H3H,0.0
HIST1H4J,0.0
HIST1H2BN,1e-08
HIST1H2AL,0.0
OR2B6,0.0
ZNF165,0.0040025064
ZSCAN16,0.37744522
RP1-265C24.8,0.0
ZKSCAN8,0.9549057
ZSCAN9,1e-08
NKAPL,0.0
PGBD1,0.28493035
ZKSCAN3,0.6537333
HCG14,0.011954108
C6orf100,0.0
HLA-F,0.3932078
HLA-G,0.017887918
HLA-A,0.008270782
ZNRD1,0.12397539
PPP1R11,0.13013552
TRIM39,0.0
RPP21,0.1367583
HLA-E,0.014632376
XXbac-BPG249D20.9,0.0
PRR3,3.1998675
ABCF1,0.74167335
MRPS18B,0.29374135
ATAT1,0.72689784
C6orf136,0.35826644
TUBB,0.007775613
XXbac-BPG252P9.10,0.0
HCG20,1e-08
GTF2H4,0.016359087
VARS2,0.0
HCG22,0.0
TCF19,1e-08
HCG27,2.3876693
MICA,0.32055137
MICB,0.9918346
DDX39B-AS1,0.0
NFKBIL1,0.24389043
LTA,0.11797906
TNF,1.1701585
LST1,0.751233
AIF1,0.3390574
PRRC2A,0.639649
APOM,0.65338504
C6orf47-AS1,0.0
CSNK2B,0.14292654
LY6G5B,0.01370023
HSPA1A,0.0
HSPA1B,0.0017875326
C6orf48,0.03791324
C2,1.3548018
SKIV2L,0.52231854
STK19,0.86675817
RNF5,0.6091081
XXbac-BPG154L12.4,0.0
HLA-DRA,0.054535504
HLA-DQA1,0.54353666
HLA-DQA2,0.0
TAPSAR1,0.11403944
PSMB9,0.11018663
BRD2,0.16156957
HLA-DPB1,0.10511308
SLC39A7,0.21779941
HSD17B8,0.3876819
RING1,0.50712365
HCG25,1.7485409
RPS18,0.003734281
B3GALT4,0.2514088
PFDN6,0.31548253
KIFC1,0.22595079
PHF1,0.4245069
SYNGAP1,0.6743794
ZBTB9,0.0
ITPR3,0.47179186
HMGA1,0.0
RP11-513I15.6,0.0
RP11-140K17.3,0.1405325
SNRPC,0.10185146
UHRF1BP1,0.7689268
ANKS1A,4.0075293
SCUBE3,0.40428588
ZNF76,1.3882552
DEF6,2.2198145
PPARD,2.176207
FANCE,1e-08
RPL10A,0.013837075
ARMC12,1e-08
MAPK14,1.392352
MAPK13,0.5038475
BRPF3,0.20906112
PNPLA1,0.0
RP1-50J22.4,0.76119494
KCTD20,0.8082636
SRSF3,0.104400516
CDKN1A,0.0866702
C6orf89,0.98267937
PI16,0.12420576
FGD2,1e-08
COX6A1P2,0.0
PIM1,0.009492843
TBC1D22B,1.6775506
RNF8,0.61551386
CMTR1,1.1945353
ZFAND3,5.433791
DNAH8,0.0
NFYA,0.90552807
TREML4,0.0
FOXP4,0.1101901
PRICKLE4,0.0
RP11-298J23.9,0.0
BYSL,0.10252736
TAF8,2.6515
UBR2,1.7762805
GLTSCR1L,2.4254463
RPL7L1,0.3947611
PTCRA,0.0
CNPY3,0.30249864
RP3-475N16.1,0.78863966
GNMT,0.0
PPP2R5D,0.43271944
KLHDC3,0.478892
RRP36,0.78175175
KLC4,1.3139473
PTK7,0.5436884
SRF,0.3659965
CUL9,0.25504538
ABCC10,0.9623011
TJAP1,0.72837305
POLR1C,1.0448133
RP3-337H4.10,0.0
POLH,1.8738049
MAD2L1BP,0.42071545
RSPH9,1e-08
VEGFA,0.0
C6orf223,0.0
TMEM63B,2.0034454
SLC29A1,0.0
HSP90AB1,0.059422474
CDC5L,0.3449981
RUNX2,1.6946839
ENPP4,0.19354986
TDRD6,0.0
MEP1A,0.0
CD2AP,1.9878192
CENPQ,1.0715762
PAQR8,2.0652006
EFHC1,0.0
TRAM2-AS1,1e-08
TMEM14A,0.20498851
FBXO9,0.7235951
LRRC1,1e-08
KIAA1586,0.66381747
ZNF451,1.6934265
BAG2,0.5787315
PRIM2,2.3660996
MTRNR2L9,0.0
FKBP1C,0.0
PTP4A1,0.0
PHF3,1.1377949
COL19A1,0.0
RP11-462G2.1,0.0
FAM135A,1.3776331
C6orf57,0.9066305
RP11-134K13.4,0.0
SMAP1,0.9930812
OGFRL1,0.0005807851
KCNQ5,0.0
RP11-398K22.12,1.6284356
DDX43,0.18420076
MTO1,0.98953825
CD109,1.3127314
RP1-234P15.4,1.5934279
SENP6,1.9468057
MYO6,0.6723602
IRAK1BP1,0.99299127
HMGN3-AS1,0.0
SH3BGRL2,0.0055455486
TTK,0.0
BCKDHB,1.9146011
RP11-250B2.6,0.0
TPBG,0.0
DOPEY1,2.5042598
RWDD2A,0.44160217
PRSS35,0.0
CYB5R4,1.0092824
NT5E,0.04911694
RP1-3J17.3,0.0
ZNF292,1.0776949
SMIM8,0.0
RP1-102H19.8,1.104971
SLC35A1,0.33989462
ORC3,1.0533977
AL079342.1,0.0
PNRC1,0.075777
PM20D2,0.8326257
ANKRD6,0.51799685
RP1-122O8.7,1e-08
RP1-45N11.1,0.0
MANEA,1.5260338
UFL1,0.7240979
KLHL32,1.1557236
RP11-98I9.4,1.4293073
TSTD3,0.27626342
RP1-199J3.7,0.0
RP3-467N11.1,0.0
PRDM1,0.3087986
AIM1,1.4571948
QRSL1,1.6472708
C6orf203,0.8682316
SOBP,0.03311635
RP1-191J18.66,0.0
LACE1,1.0161737
FOXO3,1.5961534
ARMC2,2.186618
RP11-787I22.3,0.0
CEP57L1,0.32459602
RP11-425D10.10,0.0
SMPD2,0.0
FIG4,1.7900406
CDC40,0.39432096
AMD1,0.16993919
GTF3C6,0.07683931
RPF2,0.9631618
SLC16A10,1.4990178
KIAA1919,0.27937558
RP5-1112D6.4,0.026333844
RP5-1112D6.7,0.0
RP5-1112D6.8,0.0
TRAF3IP2-AS1,3.9107027
C6orf3,0.0
FAM229B,0.5051104
MARCKS,0.023980293
RP3-399L15.3,0.03209147
NT5DC1,1.3017111
DSE,2.8845358
RP1-93H18.7,0.0
FAM26F,1e-08
RWDD1,0.15069592
RSPH4A,0.0
KPNA5,2.4293215
DCBLD1,0.12754747
NUS1,1.2970216
ASF1A,0.12778366
RP11-351A11.1,0.99482566
HSF2,0.5183533
PKIB,0.5392339
SMPDL3A,1e-08
RNF217,1e-08
TPD52L1,1e-08
NCOA7,1.0616246
HINT3,0.4663718
TRMT11,0.9197858
RP11-527F13.1,0.0
CENPW,1e-08
RNF146,0.5137018
RP11-103C16.2,0.55008686
RP1-86D1.4,0.0
LAMA2,1.9590669
L3MBTL3,1.4235275
TMEM200A,0.36726445
AKAP7,1.9542387
ENPP3,0.0
ENPP1,1e-08
RP1-55C23.7,1e-08
RPS12,0.006226262
TBPL1,0.49113747
LINC01010,0.0
CTA-212D2.2,1e-08
MYB,1.0525427
LINC00271,0.08006589
PDE7B,1.7369769
RP3-325F22.5,0.0
RP3-325F22.3,0.7728422
PEX7,0.96987444
TNFAIP3,0.46250415
HEBP2,0.042405397
CCDC28A,0.55368775
ECT2L,0.22248715
ABRACL,0.10302682
HECA,0.97996056
RP11-445F6.2,0.0
VTA1,1.9598669
RP1-67K17.4,0.059073657
RP11-439L18.1,0.77996814
AIG1,1.1044319
AL031320.1,0.0
PEX3,1.871558
RP1-20N2.6,0.39816213
PHACTR2,5.619969
LTV1,0.583375
STX11,0.36220056
UTRN,3.3861413
RP11-545I5.3,2.3904212
RAB32,1e-08
STXBP5,4.0527024
RP11-361F15.2,0.0
SASH1,1e-08
UST,2.5376995
RP1-111D6.3,0.03576702
TAB2,2.360244
GINM1,0.81887245
PCMT1,0.6192158
RP11-350J20.12,0.0
ULBP2,0.10041613
PLEKHG1,5.0101476
MTHFD1L,4.646105
AKAP12,0.42315605
C6orf211,0.4061538
CCDC170,0.15241642
MYCT1,0.0
RP1-101K10.6,0.0
OPRM1,0.0
SCAF8,5.426594
TIAM2,2.363758
ARID1B,3.861263
ZDHHC14,2.131115
SNX9,3.5015557
SYNJ2,1.9357868
GTF2H5,0.15818344
RP11-732M18.3,0.45610163
TULP4,2.125062
TMEM181,1.8506359
SYTL3,3.030462
RP1-111C20.4,0.7201241
WTAP,0.97966045
ACAT2,0.23474061
MRPL18,0.16499107
IGF2R,2.9654336
SLC22A1,0.0
MAP3K4,0.9574408
PACRG,1e-08
QKI,1.5750409
Z98049.1,0.0
FGFR1OP,1.0634747
CCR6,0.62203735
MLLT4,0.8749627
XXyac-YX65C7_A.2,1e-08
C6orf120,0.0
ERMARD,0.26206923
LINC00574,0.0446431
RP5-894D12.3,0.0
FAM120B,4.0102124
TBP,1.3367538
AC093627.9,0.015085785
PDGFA,1e-08
PRKAR1B,1.7059278
RP11-449P15.2,0.0
ADAP1,0.0
COX19,0.9749101
C7orf50,0.5544395
ZFAND2A,1.442097
MICALL2,0.0
RP11-1246C19.1,0.0
INTS1,0.46659604
TMEM184A,0.042284336
PSMG3,0.28186366
AC074389.9,0.0
MAD1L1,0.31782869
FTSJ2,0.3408087
SNX8,0.25982228
BRAT1,0.9825789
GNA12,1.7424594
CARD11,5.2109194
TNRC18,1.9182259
RP11-1275H24.1,0.0
FBXL18,0.84496874
ACTB,0.056288768
RNF216,1.7950057
RSPH10B,1e-08
PMS2,0.9250338
EIF2AK1,0.9933665
CYTH3,0.45658132
FAM220A,0.368536
DAGLB,1.0285945
KDELR2,0.029609052
ZNF12,0.6076761
CCZ1B,4.078877
RP5-1159O4.1,0.0
RPA3,0.1884736
AC009473.1,0.0
AC006042.7,0.0
ICA1,0.8087908
NDUFA4,0.09066213
VWDE,0.7587128
RP11-196O16.1,0.0
ISPD,2.2325997
GS1-166A23.2,0.0
ANKMY2,0.83892643
AC003075.4,0.049480766
SNX13,1.3261948
TWISTNB,0.22032139
MACC1,1e-08
CTA-293F17.1,0.0
CDCA7L,0.35777852
STEAP1B,0.0
AC002480.2,0.0
AC073072.5,0.0
TOMM7,0.026718475
FAM126A,2.3785975
KLHL7-AS1,0.3282105
IGF2BP3,0.007014366
TRA2A,1.6330974
DFNA5,1e-08
OSBPL3,1.5106738
CYCS,1e-08
C7orf31,0.7805252
CTD-2227E11.1,0.0
CTB-119C2.1,0.0
HNRNPA2B1,0.032112587
SKAP2,0.65807384
HOXA1,0.0
HOXA7,0.0
HIBADH,1.6878203
JAZF1,5.593872
CPVL,0.0
SCRN1,0.9206995
FKBP14,1.7511148
AC007036.6,0.0
NOD1,3.318494
GGCT,0.5817958
LSM5,0.30862963
KBTBD2,0.5961285
NT5C3A,0.45984185
RP9,0.8094715
DPY19L1,1.4392669
HERPUD2,1.1100268
AC007551.3,0.05310788
AOAH,9.628843
ELMO1,8.792504
RP11-121A8.1,0.0
VPS41,1.4770187
RP11-467D6.1,0.0
MPLKIP,0.04280101
AC004988.1,1e-08
INHBA,0.047940247
GLI3,0.0
C7orf25,0.0
PSMA2-1,0.0
COA1,2.048398
MRPS24,1e-08
URGCP,1.5474359
AC004951.6,0.39271337
POLM,0.27449366
POLD2,0.2812249
GCK,0.2669647
NUDCD3,1.3495393
DDX56,0.44587156
TMED4,0.13392822
H2AFV,0.7092828
PURB,0.0
MYO1G,0.8577252
SNHG15,0.38017347
NACAD,0.0
TBRG4,0.5653992
IGFBP3,0.0
TNS3,0.0
HUS1,1.4856844
FIGNL1,1.3867723
GRB10,0.32987645
SEC61G,0.05704409
VOPP1,3.2402668
PSPH,0.62332416
PHKG1,0.71659106
CHCHD2,0.05492459
NUPR1L,0.0
ZNF680,1.4798689
ZNF117,0.08442652
ERV3-1,2.238867
GUSB,0.6443106
LINC00174,0.0
GS1-124K5.3,0.09110649
GS1-124K5.11,0.9712498
RP11-792A8.4,0.0
SBDS,0.12774391
CALN1,0.0
RP11-313P13.5,0.0
TRIM74,0.13728963
NSUN5,0.391153
BAZ1B,0.91386807
BCL7B,0.45764908
TBL2,0.4033756
DNAJC30,0.0
STX1A,0.41630825
ABHD11,0.12083683
WBSCR27,1e-08
CTB-51J22.1,0.0
RFC2,0.67258656
GTF2IRD2,2.5897229
POM121C,0.9578431
HIP1,0.48133639
CCL24,0.0
STYXL1,1.0900337
YWHAG,0.79877925
SRCRB4D,0.059411593
POMZP3,1.4988041
AC005522.7,0.04747237
FGL2,0.017277317
GSAP,3.5046852
RSBN1L-AS1,0.63163376
TMEM60,0.23674726
MAGI2,0.0
SEMA3C,0.0
KIAA1324L,0.5510707
AC005076.5,1e-08
TMEM243,0.47497457
TP53TG1,0.20602997
ABCB4,0.0
ABCB1,3.2012732
SLC25A40,0.85607874
SRI,0.17590569
STEAP4,0.0
AC002456.2,0.0
MTERF,1.9399686
CYP51A1,0.2537616
KRIT1,1.6186023
PEX1,0.70533544
FAM133B,0.5168613
CDK6,2.0679235
SAMD9,0.088666335
SAMD9L,0.6522216
TFPI2,0.0
BET1,1.7807654
SGCE,1e-08
PON2,0.15807621
SLC25A13,1.7414463
SHFM1,0.26620373
ASNS,0.4437047
TECPR1,1.669632
BAIAP2L1,0.0
SMURF1,2.002511
PDAP1,0.3929179
PTCD1,0.094337516
ATP5J2,0.07628942
ZNF394,2.2866118
FAM200A,1.062707
CYP3A5,0.0
TRIM4,2.628466
GJC3,0.0
ZNF3,1.4547143
MCM7,0.38813892
TAF6,0.15643257
RP11-506M12.1,2.8937545
C7orf43,0.0
GAL3ST4,0.37604454
GPC2,0.06294855
GATS,3.2236366
ZCWPW1,1.1640064
PPP1R35,0.07757405
C7orf61,0.10199532
TSC22D4,0.5250015
LRCH4,0.2591718
TFR2,1e-08
GIGYF1,0.018470082
RP11-126L15.4,0.34350663
UFSP1,0.0
ACHE,0.0
RP11-395B7.4,0.018896282
PLOD3,0.56006604
CLDN15,1.0238744
FIS1,0.23119041
RABL5,0.19108972
ALKBH4,0.84287006
POLR2J,0.07827246
POLR2J3,0.5347613
POLR2J2-1,0.0
FBXL13,1.9817183
NAPEPLD,0.49042222
DNAJC2,0.43291342
SLC26A5,1.2801903
ORC5,1.858027
LINC01004,6.169257
KMT2E-AS1,0.010203808
CTB-152G17.6,0.0
SRPK2,1.5578562
PUS7,2.1853645
ATXN7L1,3.211532
SYPL1,0.16374014
NAMPT,0.78638494
CCDC71L,0.0
CTA-363E19.2,0.0
COG5,2.9997
RP4-593H12.1,0.0
AC002467.7,0.14853719
LAMB1,0.53458655
PNPLA8,0.9086591
THAP5,1.0032364
IMMP2L,8.461454
DOCK4,0.29053584
TMEM168,1.6876113
C7orf60,1.809967
LINC00998,0.25324
TFEC,0.8961749
ST7-AS1,0.0
TSPAN12,0.0
FAM3C,0.7338339
AASS,0.26911783
IQUB,0.0
NDUFA5,0.22481355
WASL,0.8713667
POT1,1.9188368
ZNF800,0.84592897
GCC1,0.0182751
AC073934.6,0.0115030985
LRRC4,0.0
RBM28,0.72226274
IMPDH1,0.17643972
RP11-212P7.2,0.0
OPN1SW,1e-08
TNPO3,1.6440108
RP11-448A19.1,0.0
UBE2H,1.5461656
ZC3HC1,2.1364388
TMEM209,1.1285866
CEP41,0.3302247
hsa-mir-335,0.0
COPG2,1.5684565
MIR29A,3.6450012
RP11-138A9.1,0.0
LINC-PINT,9.139373
PODXL,1e-08
PLXNA4,4.2886467
CHCHD3,1.2402915
SLC35B4,0.53980356
AKR1B1,0.21008374
C7orf49,0.7412285
WDR91,0.2961224
CNOT4,1.10356
MTPN,0.40302116
CREB3L2,0.73125327
ZC3HAV1,1.5872124
RP11-634H22.1,0.0
HIPK2,1.3675534
PARP12,1.7525123
KDM7A,2.287439
SLC37A3,1.5629618
MKRN1,0.68885505
NDUFB2-AS1,0.01337585
BRAF,4.6475854
RP4-813F11.4,0.0
MRPS33,0.30079684
RP5-842K16.1,0.0
RP11-744I24.2,0.0035568795
RP5-894A10.2,1.959607
KIAA1147,0.99630874
WEE2-AS1,0.74181736
CLEC5A,0.0
TRBV11-2,0.0
FAM131B,0.0
AC093673.5,0.35533896
EPHA1,0.009046321
CTAGE6,0.0
FAM115A,0.8473656
ARHGEF35,0.35892084
OR2A1-AS1,1e-08
TPK1,3.6817303
RP5-1136G13.2,0.0
EZH2,1.5965537
PDIA4,0.117773
ZNF786,1.497867
ZNF425,2.5242128
ZNF777,0.61095196
ZNF746,0.21838681
ZNF467,1e-08
ATP6V0E2-AS1,1e-08
ACTR3C,2.2415762
GIMAP6,0.18063568
TMEM176B,0.0
ATG9B,1e-08
RP11-148K1.10,0.0
CDK5,0.0
FASTK,0.36543638
TMUB1,0.0
ABCF2,1.4083674
SMARCD3,0.6017232
RHEB,0.62805694
PRKAG2,2.2450328
RP5-981O7.2,0.077268004
KMT2C,1.3757176
XRCC2,0.5272789
PAXIP1,0.9712443
AC099552.4,0.6890215
AC144652.1,0.0
AC009403.2,1.9097631
C7orf13,0.0
LMBR1,1.4705752
PTPRN2,0.5299996
NCAPG2,0.5166471
ESYT2,3.3621948
VIPR2,0.21670498
AC093627.10,0.0
FAM20C,0.0
AC226118.1,0.0
AC147651.4,0.07825026
SUN1,1.9888854
GPR146,0.44227272
GPER1,0.0
AC091729.9,1e-08
MAFK,0.0
PSMG3-AS1,0.525423
NUDT1,0.17863089
EIF3B,0.7056782
CHST12,0.30565822
AC004840.9,2.0925376
IQCE,0.0
TTYH3,0.04667084
FOXK1,1.6993785
AP5Z1,2.3035183
RBAK-RBAKDN,1.1946234
RBAK,0.0
WIPI2,0.8066181
SLC29A4,0.4313534
RP11-1275H24.2,0.0
CTB-161C1.1,0.0
FSCN1,0.17715938
OCM,0.98636425
CCZ1,1.1392361
AIMP2,0.63144493
USP42,3.5321717
RAC1,0.73195034
FLJ20306,0.0
ZDHHC4,0.21496344
C7orf26,0.511005
ZNF853,1e-08
RP11-611L7.1,0.0
C1GALT1,0.6454066
MIOS,1.4554939
RPA3-AS1,2.7707684
GLCCI1,8.208583
RP5-855F16.1,0.0
PHF14,0.7305304
TMEM106B,0.68659616
SCIN,1e-08
ARL4A,0.012513527
GS1-166A23.1,0.0
BZW2,0.4856212
TSPAN13,0.7213294
AHR,1.4681073
HDAC9,3.7349446
ITGB8,1e-08
SP4,1.773174
DNAH11,1e-08
AC002480.3,0.0
IL6,0.077783
KLHL7,1.7881627
NUPL2,0.70900923
AC005082.12,0.0
GPNMB,0.0031137622
MALSU1,0.84384614
CCDC126,1.3639059
FAM221A,0.22012983
MPP6,1.2868484
NFE2L3,2.8398345
CBX3,0.5858439
SNX10,0.93930674
HOTAIRM1,0.09390184
HOXA10-AS,0.0
TAX1BP1,0.3480889
JAZF1-AS1,0.0
CREB5,0.0
CHN2,3.434582
PLEKHA8,0.42260975
MTURN,0.4511246
ZNRF2,0.48756394
GS1-114I9.1,0.0
RP4-777O23.1,0.0
GARS,0.78518975
PPP1R17,0.0
AVL9,10.95272
BBS9,2.958301
RP11-379H18.1,0.0
SEPT7,0.17755911
EEPD1,0.99221575
GPR141,0.0
EPDR1,0.0
NME8,1e-08
STARD3NL,0.4223609
YAE1D1,1.4231137
RALA,1.7486894
LINC00265,1.3970641
CDK13,4.7611823
SUGCT,1.3661692
INHBA-AS1,0.0
MRPL32,0.4828269
STK17A,2.5542884
BLVRA,0.6514438
UBE2D4,0.5369114
SPDYE1,5.7339973
LINC00957,0.0
DBNL,0.14417352
AEBP1,0.0
YKT6,0.39077064
OGDH,2.2423723
ZMIZ2,1.1844792
PPIA,0.2272583
RP4-673M15.1,0.0
CCM2,3.2214103
ADCY1,0.23922493
RP11-638I8.1,0.0
AC073115.7,1e-08
C7orf57,0.0
UPP1,0.20297502
IKZF1,2.4833114
LANCL2,1.9061475
GBAS,1.8630925
MRPS17-1,0.259199
CCT6A,0.262514
SUMF2,1.1495647
ZNF736,0.34960508
ZNF107,1.49648
ZNF138,1.2883027
ZNF273,1.5406615
ZNF92,0.77510536
VKORC1L1,1.7445747
ASL,0.98938906
CRCP,0.36709005
AC008267.1,0.0
GS1-124K5.4,0.4525541
RABGEF1,0.0
RP11-458F8.4,0.0
TMEM248,0.91495466
TYW1,1.8476375
RP11-166O4.6,0.0
RP11-166O4.5,1e-08
AUTS2,3.6993415
POM121,1.661993
WBSCR22,0.31092998
LINC00035,0.0
CLDN4,0.0
LIMK1,0.2001918
EIF4H,0.14102373
LAT2,1.0199939
CLIP2,0.6011846
GTF2IRD1,1.4769742
GTF2I,3.2787971
NCF1,1e-08
GTF2IRD2B,4.571893
AC004878.8,0.0
TRIM73,0.16193485
RHBDD2,0.17340001
POR,1.0022848
MDH2,0.15941285
HSPB1,0.3913466
ZP3,0.6887871
DTX2,0.26227388
UPK3B,1e-08
CCDC146,1.6583301
RP5-899E9.1,0.0
PTPN12,1.085654
RSBN1L,0.5867478
PHTF2,2.9330602
GNAI1,0.0
CD36,2.5247757
GRM3,1.2618495
DMTF1,1.0172356
CROT,1.0509213
RUNDC3B,0.43093184
DBF4,0.52727205
ADAM22,0.37132177
CTB-167B5.1,0.0
STEAP1,0.0
GTPBP10,2.2094343
CDK14,0.1299559
FZD1,0.0
AKAP9,0.44412655
CTB-161K23.1,1e-08
ANKIB1,3.4051352
GATAD1,0.16741063
RBM48,1.0247215
AC002454.1,0.0
CCDC132,1.7133353
GNG11,0.0
CASD1,1.833528
PEG10,0.0
PPP1R9A,1e-08
ACN9,0.28495225
LMTK2,3.16428
BRI3,3.7005334
RP4-607J23.2,0.0
TRRAP,1.6889943
AC004893.11,3.992752
ARPC1A,0.65286
ARPC1B,0.0555425
BUD31,0.031402886
CPSF4,0.6346251
ZNF789,2.294545
ZKSCAN5,0.5901461
ZNF655,0.0912601
GS1-259H13.2,0.0
ZSCAN25,0.6417017
ZKSCAN1,0.7269212
ZSCAN21,1.0515026
COPS6,0.19317636
AP4M1,0.33985358
CNPY4,0.7653864
MBLAC1,0.0
LAMTOR4,0.40140545
STAG3,0.49464935
PVRIG,0.0
PILRB,3.2220078
PILRA,1.141585
MEPCE,0.19338371
RP11-758P17.3,0.02845809
AGFG2,0.7494033
FBXO24,1e-08
PCOLCE,0.01262376
MOSPD3,0.18820131
GNB2,0.018570324
POP7,0.0075402847
SLC12A9,0.5400487
TRIP6,0.13651045
SRRT,0.77053016
MUC12,1e-08
TRIM56,1e-08
AP1S1,0.100489214
ZNHIT1,0.11316355
RP11-132A1.4,0.0
CUX1,5.878362
PRKRIP1,1.0527753
ORAI2,0.15006791
LRWD1,0.07578044
FAM185A,1.007671
LRRC17,1e-08
ARMC10,1.4218706
PMPCB,0.62974674
PSMC2,0.4767359
RP11-325F22.2,1.9830704
KMT2E,0.68935215
RINT1,1.4628282
RP11-251G23.5,0.0
CDHR3,4.071223
RP11-22N19.2,0.0
PIK3CG,1.3207654
PRKAR2B,0.05544597
HBP1,0.33316952
GPR22,0.0
DUS4L,0.6932314
BCAP29,0.54144025
